id,median_intensity_channel1,median_intensity_channel2,median_intensity_channel3,median_intensity_channel4,median_intensity_channel5,median_intensity_channel6,median_intensity_channel7,median_intensity_channel8,median_intensity_channel9,median_intensity_channel10,median_intensity_channel11,median_intensity_channel12,median_intensity_channel13,median_intensity_channel14,median_intensity_channel15,median_intensity_channel16,median_intensity_channel17,median_intensity_channel18,median_intensity_channel19,median_intensity_channel20,median_intensity_channel21,median_intensity_channel22,median_intensity_channel23,median_intensity_channel24,median_intensity_channel25,median_intensity_channel26,median_intensity_channel27,median_intensity_channel28,median_intensity_channel29,median_intensity_channel30,median_intensity_channel31,median_intensity_channel32,median_intensity_channel33,median_intensity_channel34,median_intensity_channel35,median_intensity_channel36,median_intensity_channel37,median_intensity_channel38,median_intensity_channel39,median_intensity_channel40,median_intensity_channel41,median_intensity_channel42,median_intensity_channel43,median_intensity_channel44,median_intensity_channel45,median_intensity_channel46,median_intensity_channel47,median_intensity_channel48,median_intensity_channel49,median_intensity_channel50,median_intensity_channel51,median_intensity_channel52,kurtosis_channel1,kurtosis_channel2,kurtosis_channel3,kurtosis_channel4,kurtosis_channel5,kurtosis_channel6,kurtosis_channel7,kurtosis_channel8,kurtosis_channel9,kurtosis_channel10,kurtosis_channel11,kurtosis_channel12,kurtosis_channel13,kurtosis_channel14,kurtosis_channel15,kurtosis_channel16,kurtosis_channel17,kurtosis_channel18,kurtosis_channel19,kurtosis_channel20,kurtosis_channel21,kurtosis_channel22,kurtosis_channel23,kurtosis_channel24,kurtosis_channel25,kurtosis_channel26,kurtosis_channel27,kurtosis_channel28,kurtosis_channel29,kurtosis_channel30,kurtosis_channel31,kurtosis_channel32,kurtosis_channel33,kurtosis_channel34,kurtosis_channel35,kurtosis_channel36,kurtosis_channel37,kurtosis_channel38,kurtosis_channel39,kurtosis_channel40,kurtosis_channel41,kurtosis_channel42,kurtosis_channel43,kurtosis_channel44,kurtosis_channel45,kurtosis_channel46,kurtosis_channel47,kurtosis_channel48,kurtosis_channel49,kurtosis_channel50,kurtosis_channel51,kurtosis_channel52,entropy_channel1,entropy_channel2,entropy_channel3,entropy_channel4,entropy_channel5,entropy_channel6,entropy_channel7,entropy_channel8,entropy_channel9,entropy_channel10,entropy_channel11,entropy_channel12,entropy_channel13,entropy_channel14,entropy_channel15,entropy_channel16,entropy_channel17,entropy_channel18,entropy_channel19,entropy_channel20,entropy_channel21,entropy_channel22,entropy_channel23,entropy_channel24,entropy_channel25,entropy_channel26,entropy_channel27,entropy_channel28,entropy_channel29,entropy_channel30,entropy_channel31,entropy_channel32,entropy_channel33,entropy_channel34,entropy_channel35,entropy_channel36,entropy_channel37,entropy_channel38,entropy_channel39,entropy_channel40,entropy_channel41,entropy_channel42,entropy_channel43,entropy_channel44,entropy_channel45,entropy_channel46,entropy_channel47,entropy_channel48,entropy_channel49,entropy_channel50,entropy_channel51,entropy_channel52,area_channel1,area_channel2,area_channel3,area_channel4,area_channel5,area_channel6,area_channel7,area_channel8,area_channel9,area_channel10,area_channel11,area_channel12,area_channel13,area_channel14,area_channel15,area_channel16,area_channel17,area_channel18,area_channel19,area_channel20,area_channel21,area_channel22,area_channel23,area_channel24,area_channel25,area_channel26,area_channel27,area_channel28,area_channel29,area_channel30,area_channel31,area_channel32,area_channel33,area_channel34,area_channel35,area_channel36,area_channel37,area_channel38,area_channel39,area_channel40,area_channel41,area_channel42,area_channel43,area_channel44,area_channel45,area_channel46,area_channel47,area_channel48,area_channel49,area_channel50,area_channel51,area_channel52
33,657.198,1.0,0.0,2.287,2.099,3.047,6.254,4.5,1.0,0.0,55.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,5.099,1.0,0.0,2.9648647,6.624415,8.157138,6.1942587,5.8613176,6.6769185,7.8678913,6.868142,35.36389,22.270042,3.0906982,14.423555,26.802284,105.554344,47.261333,20.042072,42.76547,86.98487,27.466433,41.64362,59.66767,24.973265,30.876364,51.82076,1357.0328,3317.4038,42.0266,56.661137,10.223355,44.000977,17.588911,13.083467,38.933132,34.336414,610.5467,31.602112,484.8467,22.811188,296.34805,16.669487,6.8064747,1184.0304,58.10681,47.363087,28.749334,26.637293,90.22032,13.486547,13.621743,3.4227657,4592.3545,13430.694,13.980961518972578,5.212805665918408,2.2858146927617717,7.20352900295781,7.080673918520811,8.109333591797458,10.25370388677522,8.015318673503426,5.65675741702273,1.278346717138385,13.01663456768575,1.5447164784340153,0.5459979907267875,4.631809352440797,1.8441264661600971,3.65317835680967,0.8703574610354862,1.3354803696110562,0.5867720906252086,2.014839686754706,3.864461691253835,2.376230043626994,4.178425830825407,0.5892111068787316,1.2743576006118205,1.5626280801572556,1.4311908764915877,0.3859859578616641,1.83521539449277,0.35660129889253656,10.680528151072053,1.4555005324784407,1.142926755896899,0.8216680804954605,0.4451097264372381,0.5095845113029355,1.3929968317913086,2.9261648121811143,0.729477475722383,1.220152667596962,4.829556667425683,2.592779514880778,0.7290269458390778,3.65820776217002,2.26579693888932,4.99721674183031,2.3782554813867915,5.623856322257308,6.939830698220546,9.625445944545936,4.697387218691689,0.5758981326264832,22500,15266,7170,18808,18584,19836,21402,20847,13437,3640,22500,4553,1555,11109,4622,7547,2396,3423,1547,4962,8617,6478,10056,1469,3429,3898,3767,947,5351,874,20563,4257,2803,2093,1002,1280,3890,7658,1596,3360,13364,6794,1822,9647,5093,10501,6669,11243,13564,22248,14612,1424
34,711.481,1.038,0.0,2.598,2.354,3.355,6.918,4.94,8.1,0.0,61.089,0.0,0.0,2.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809,0.0,0.0,0.0,0.0,0.0,0.0,0.773,0.0,40.3105,0.908,0.0,0.0,0.0,0.0,3.461,2.0,0.0,0.0,2.822,0.0,0.0,1.0,0.0,0.0,1.0,1.044,2.328,4.39,1.0,0.0,3.0227716,5.6254435,7.9491963,5.374213,5.9520288,5.38173,5.2148485,5.2021885,30.876888,23.435734,3.0415208,42.055206,19.449493,664.5451,23.915627,91.04129,131.58736,88.02228,14.592618,80.46881,52.577557,9.849301,20.149815,1645.479,14.689203,2188.1338,344.905,165.18292,7.4848776,17.382996,12.828785,6.4600453,21.439278,1848.6553,1742.5876,16.393364,13.660874,14.798769,347.20718,8.199132,5.73741,10715.264,187.4543,6.860799,39.873955,367.06598,77.96818,11.240932,12.131804,3.2641525,4.879074,40.405445,13.999796276882565,5.565835851431647,2.4890461001767266,7.690426167985784,7.468084670432137,8.526697020093918,9.673046585231548,9.74128801283263,11.156552727533601,3.7153115932026677,10.74192332995949,2.5225579019474287,0.8650793508298954,7.519326373208819,1.2361770195835105,0.9856666393275555,1.8446178334991186,2.878614259846537,1.191514170712418,1.6292614555984664,4.450477734366754,8.159027068376083,4.0985215854340495,0.9513281948907264,1.191817096232858,1.7475430751249663,3.1892575685000657,2.372103174250396,3.8919279837798593,1.0242559822570845,13.742118976840144,3.919035219812851,1.8463462608969634,1.2245018871239126,1.2080346434034703,1.209693398347602,8.933728012919069,6.867019819171878,2.818972459420977,3.048554525589719,7.946703923022309,2.081217219254242,1.1093338323607198,4.177319159579963,0.500395901746948,1.313514504159295,4.585183489285407,6.178490178651867,7.921895235043687,9.178665406942786,4.411145594623649,0.5239455918252947,22500,15696,7721,19002,18874,20013,21576,21028,21255,10494,22500,7406,2498,17562,3516,2686,5283,7655,3339,4409,9843,18043,10458,2499,3362,4493,8542,6509,11423,2958,22354,11481,5101,3353,3333,3409,19228,16366,6835,8956,19110,5630,3053,12058,1222,3315,12607,13948,16489,22092,13571,1225
35,515.21497,1.0,0.0,1.581,1.335,2.0,4.246,3.011,1.039,0.0,34.828,0.0,0.0,1.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.728,0.0,0.0,0.0,0.0,10.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.914,1.0,0.0,3.0329292,5.9571195,11.838274,5.5677285,5.875277,5.5538626,4.774308,4.84212,41.685802,14.76133,3.1541867,15.929757,24.406506,14.17946,28.935537,15.755565,20.24554,9680.463,43.999054,65.711334,75.77627,15.577777,17.850716,134.26472,23.316303,185.42397,85.61317,25.787086,16.314356,31.706104,36.665627,11.659511,33.573784,452.61154,47.317673,41.62088,14.406295,15.386941,509.00323,19.305208,6.3716846,3027.377,873.1551,39.18442,48.322193,16.193525,10.223838,14.334279,12.977064,3.4328444,4.8551016,29.20821,13.851411218219248,4.334966390409093,1.715268588534854,6.106580419509959,5.974613908422007,7.002153237949126,9.372818496822338,8.219316437131836,6.490126568153478,1.7608779914132187,12.929881031749243,1.9233752311905101,0.5941373237498395,6.776923322152815,2.194321075127528,3.353279242823449,0.8775317299587876,1.290814224302473,0.6046346799028364,2.691161857319206,2.7509786652117234,1.5224109508018708,2.5879284852365028,0.8009461642558415,1.003113443099582,8.2861790006147,1.0247621567869944,1.7883367048005905,4.414748867674857,0.5268156836078295,11.759927882521934,1.6674042019511814,0.6925502277313025,2.5110725475630145,0.405990415560656,0.5715016912260428,1.5153441724586323,1.8228138618677943,0.4459211248258682,1.1887230146842958,5.329281257352137,2.3435987289992584,0.5697396675377405,3.1667912444590747,0.8688971442674714,7.982676203956639,3.082651477976715,4.2970124409369586,5.696908258443452,9.585187319153748,4.510886399772407,0.6414032706804587,22500,12922,5178,16896,16458,18262,20844,19721,13837,5209,22500,5611,1658,16494,5668,7769,2319,3324,1503,6230,6055,4129,6670,1815,2689,18435,2566,4641,10789,1338,21596,4799,1764,6114,976,1440,4128,4959,1035,3235,13876,6238,1390,8522,2200,15102,8460,9528,11713,22210,13713,1554
36,511.5075,1.0,0.0,2.043,2.0,2.981,5.616,4.035,31.9855,2.0,40.594,2.376,0.0,1.294,0.0,0.0,0.0,0.0,0.0,0.0,2.317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,32.1415,0.0,1.0,0.0,2.4685001,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,2.9995067,5.467335,7.8710356,4.6661024,5.10947,4.9878,4.428134,4.670844,3.93167,5.3013163,3.031435,9.339971,60.328922,144.57332,55.18777,69.15083,18.991512,89.975555,118.05929,78.20973,56.3498,13.14933,40.091118,25.887753,12.266419,1566.3457,21.002787,23.980835,32.604828,29.96365,72.18388,23.602325,11.306729,373.7851,12.654885,15.800732,27.626356,23.518091,45.279278,16.058943,5.631798,10397.626,3630.1477,10.90057,65.654205,60.730247,91.965485,5.6196704,4.7205644,3.3909323,5.040327,6421.8403,13.86153572998618,5.036332137356257,2.1000210085169333,7.010393583516365,6.69661601229291,7.842545730632143,10.167250963182962,9.149261703079041,13.430671948053627,6.871938999567414,12.817907401877012,7.702583985902533,1.7214641221498639,6.185632607758025,2.068268440650583,1.6906146537739906,1.2750728267998386,2.0223690955516687,2.018735287480234,3.8090370164183778,7.988655623683843,2.291201427386751,4.467197209444458,1.4527858595541436,2.565149338593215,1.9578603849441494,1.6831892159547832,1.0734679837202423,3.902328052036284,0.6871466215710259,13.521338018920872,2.736865262854043,5.616307487029832,2.2593605615072545,8.014410141056471,1.107072588360672,3.006784532142267,4.218329938201832,0.7364583411631901,2.210595043153798,7.014340185705076,5.218630079506318,1.0784012559282914,3.441184805491088,1.0250408071532993,3.6913156602231694,3.3652960168023216,6.8889864662494285,8.92061462791225,8.799350673377262,3.82732522050101,0.5237145228349127,22500,14850,6618,18617,18158,19762,21664,20981,22288,17607,22500,17878,4127,16045,5086,3618,3549,5183,4437,8881,17342,6532,11535,3862,7509,5003,4737,2888,11262,1861,22420,8015,13594,6420,16222,3147,8830,11572,1892,6193,18026,13663,2988,10301,2416,7264,9742,16688,19212,21839,12228,1251
37,511.2215,1.0,0.0,2.0,1.667,2.143,4.773,3.299,3.124,0.0,38.577,0.0,0.0,1.0,0.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.687,0.0,0.0,1.0,4.016,1.0,0.0,3.0312023,6.8635516,10.688461,5.4637756,5.740813,5.6232195,5.0340858,5.253973,7.5124598,10.746482,3.1978219,19.008488,27.209467,34.62838,42.46005,21.766365,28.83549,3216.603,159.59598,160.09976,174.14444,38.93662,24.086826,222.76555,19.405298,188.47964,118.31235,29.044264,22.426632,46.076412,75.49634,17.242105,52.104233,60.317177,94.05572,29.024658,13.268932,17.976557,1015.6755,20.206081,7.7673984,1322.9794,1202.8201,31.594482,43.165478,23.278948,12.136675,12.492044,11.875918,3.410811,5.1770544,38.73186,13.726450582885722,4.653092677955892,1.92341499858616,6.556200983611986,6.011457284593526,7.439652662844048,9.63363074825411,8.582220100444749,8.553780862206727,2.4055234194659016,13.028490333304342,2.4869397003092333,0.5574954094111565,6.045133335538217,2.960304986663868,4.829396072861488,0.8220640132461683,1.1347658883729308,0.5008217075854251,1.1729664838602585,1.0424181052202197,0.7602013250354483,3.2730815765679124,0.7554394150085902,1.0881641686953252,7.700802678988927,0.7205920099485039,0.9827468620123201,2.817239065828172,0.36264718466336293,7.106653399655503,1.0913089045781146,0.45278985412660994,3.2847599466688475,0.43570624095300875,0.6299500200424365,1.646001061503086,5.833896039610183,0.8249758050708736,0.928996302109459,4.585427745715293,2.376371121532366,0.6848546090058291,4.481708892838692,0.8829418717685117,9.66683611227682,2.553534804334189,4.4265349850937765,5.997212057741273,9.056257010612162,4.104318268229953,0.5806685890786948,22500,13000,5603,16594,16317,17816,20136,19140,17250,6963,22500,6959,1516,14290,7286,11281,2145,2775,1179,2686,2251,1902,8116,1651,2838,17084,1698,2489,7535,866,16132,2886,1050,8108,1018,1545,4432,13367,2053,2441,12928,5852,1609,11040,2145,18259,6965,10210,12881,21808,12331,1393
38,658.48047,1.477,0.0,3.014,3.0,4.024,8.06,5.826,16.896,1.0,42.055,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.064,0.0,16.165,0.0,0.0,0.0,0.0,0.0,1.0,3.285,0.0,0.0,3.753,0.0,0.0,1.0,0.0,5.7825,1.0,2.01,4.015,4.677,1.0,0.0,3.0020392,5.303102,8.481599,5.3162417,5.2309675,5.118689,5.328182,5.581419,3.8759997,6.3143373,3.0110698,11.245214,63.472935,48.056847,25.946846,16.789986,10.821566,430.32474,54.791916,43.8291,242.08078,11.952531,8.258298,864.72125,19.22939,2555.2043,37.290115,55.23065,16.231556,18.878023,24.032574,8.747452,216.85286,3923.4897,11005.381,13.126751,19.368547,12.204107,401.70865,13.888959,5.0473995,5023.9053,105.38143,44.618755,103.89986,17.363554,14.169679,7.928966,7.288485,3.415342,4.6533046,8841.557,13.946120951185968,6.124359548549365,2.6651660599215217,8.212374103738833,8.077242827213967,9.156634575918568,11.266792372370938,10.239202170145795,11.443363282066716,5.320798741082815,13.116137862396496,3.448047194121084,2.440000372489346,7.850302280721784,4.041104701971985,5.407941181773075,1.9814129468912758,1.6009019638670552,3.517707030497978,4.693752590317628,3.912143321663618,1.871557188973737,5.463332290812394,0.6743840813548798,2.8180243300386927,3.2914855319779805,1.2613073161863557,2.2064461276790293,6.374971033150683,0.8256891696600729,12.573743381639876,2.6882375734535686,1.3715364775706587,4.410819619813546,1.0671456174725036,1.668574962600554,4.661355089033672,8.621222722343289,1.7025314694290914,3.1335433081627264,8.938792103457398,4.6060714026751235,1.2948362394181376,5.583326071931502,1.9264530797954058,9.255887392174031,4.86309696238471,7.518918283326987,9.037463559799493,8.809298552503176,4.539074758505059,0.7148752299314943,22500,16891,8184,20164,19874,20924,22063,21695,19812,12928,22500,9521,5577,18324,9430,10669,5604,4099,7232,10429,8384,5144,12295,1694,7499,8187,3389,5632,14255,2160,21972,7618,3509,10276,2848,4540,12014,16809,4538,8702,19390,11191,3571,14151,4581,15407,12893,15039,17203,22148,13819,1769
39,474.3875,1.0,0.0,1.441,1.272,2.0,4.199,3.0,0.0,0.0,38.5425,0.0,0.0,5.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748,1.0,0.0,3.0440428,8.317486,12.1631155,7.2464623,7.669673,6.7076087,6.9629197,6.8465714,39.665955,54.41583,3.0401134,213.6053,31.751362,9.138702,31.326378,62.89502,29.113644,2510.0889,56.67429,53.02024,32.454464,32.13324,118.64276,203.18567,67.46334,703.4236,135.9343,62.793003,10.972699,40.428032,16.455744,16.410946,89.86308,2784.9688,84.70282,28.149681,19.868473,57.731735,34.478977,14.378356,48.04099,84.683075,48.741367,10.165958,57.044697,465.6525,13.129366,31.830755,29.061274,4.978321,5.0424333,36.731106,13.81099119745031,4.593639049455728,1.9125576458806641,6.307694516659202,6.114096142161408,7.0648824714106855,9.076325588037488,7.962095105458413,4.422805744891776,1.6425329782052116,13.045037340558526,2.073048442843849,0.48660778571316526,9.453139812672058,1.2812204931719635,1.1069667045542257,0.9301996988122674,1.4845058336551609,0.5792228192231424,4.110830641400191,4.595031958016571,1.3788189439649825,1.7271811424318955,0.5542995363911991,1.294742165530719,3.836949673431818,0.560792077965048,0.502063765622251,2.707038409068249,0.4217152048487049,9.511294062886837,1.2256752016592736,0.6914502298949476,0.40896156283196267,0.43582249560341296,0.7915092440062631,1.7530840543390247,1.7870427882477484,0.44486946294752877,1.4661074888351813,7.212713106841273,2.3900617644580406,0.8124394173308103,2.674380519608044,0.3315271814195712,0.5073630578386342,2.715226519422152,2.4928064073170284,3.248057192455259,8.982761492746455,4.501717479351092,0.48177538835168726,22500,12281,5646,15145,14888,16236,18211,17279,9859,4026,22500,5692,1381,17760,3438,2689,2419,3546,1512,8510,9255,3444,4348,1358,3197,9712,1410,1214,7543,1038,18453,3412,1628,964,1050,2000,4780,4498,1091,4001,16210,5901,2023,7192,761,1215,7479,4861,6490,22163,13854,1158
40,630.178,1.0,0.0,2.008,2.0,3.0,5.813,4.155,0.0,0.0,45.176,0.0,0.0,1.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.022,1.0,0.0,2.935902,5.627373,9.22935,4.315725,4.558882,4.166957,3.660976,3.880999,18.419119,24.467295,3.063761,587.5726,110.328735,18.31908,174.09229,158.72057,77.82237,183.58646,346.76202,226.34152,173.44402,20.719437,119.11586,43.638626,24.64296,2330.2957,112.332466,35.42684,34.62234,38.884014,20.999268,12.799422,52.053165,58.8335,4040.6514,33.954483,12.7489605,32.92861,151.70126,17.60159,7.8835497,36.674416,66.574,16.21994,539.35913,78.791046,13.778228,13.901959,12.965472,3.3851247,4.286298,1284.0194,13.930025708229445,4.862664291138202,2.2148003060915293,7.1134701233519575,6.9189521913666345,7.471317098777192,10.025778980059739,9.123425511684903,4.4505784619996565,0.8260209198840144,12.659064012826287,1.642110706568079,0.6391619956145097,6.842100646291365,2.7924308158492055,1.687080533812766,0.7470469087304117,0.7483336166405508,0.5088529509580105,1.269036988980527,3.1057264715604833,1.2440486244853528,2.649472207925868,0.5614929386397943,0.88306813338371,1.3470052070516239,1.6039787739800198,0.8422994848997327,3.0610755643552,0.4065654931811877,11.42406909782256,1.5766845979929618,1.0519842809764521,1.3184571962193243,0.5403058278482892,0.6384806229886746,1.8452237147722859,4.535462126631166,0.7372812068223457,1.225919872684461,4.866688857877945,0.9666072362643219,0.5309720044439081,1.8193188237765627,0.5411976209273248,4.627293366874401,1.6500977255141516,6.6195268374659095,7.978192767415882,9.677548712391925,4.70111819925843,0.45233033225755653,22500,14344,6577,17766,17536,18891,20746,20077,10547,2199,22500,4565,1633,15091,5981,3608,1918,1756,1213,2806,6705,3254,6283,1314,2294,3210,4022,2039,7842,1001,21161,4325,2515,3130,1239,1550,5021,10045,1707,3242,12938,2405,1239,4974,1112,8983,4468,13011,15508,22256,14315,1041
41,706.3355,0.0,0.0,1.0,1.0,1.0,2.358,1.839,4.972,0.0,57.933,0.0,0.0,1.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.581,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.449,1.0,0.0,3.0143325,7.610227,13.022847,5.9318557,5.9559326,5.757864,4.948347,5.3548584,7.0535655,9.030019,3.010248,11.665136,31.824413,207.76656,169.53337,51.87409,20.950212,63.489185,25.658606,220.92545,1090.8748,13.538648,20.200182,45.097248,21.546144,1124.0145,45.58106,36.04087,25.744898,31.941093,11.223207,10.26635,23.195955,31.773567,23.096724,20.536077,37.199028,22.364317,423.68964,10.185187,5.513398,7688.237,291.37302,120.82444,33.6654,30.080967,8.2063465,11.469613,9.996775,3.2526884,4.53467,34.994835,13.972445318440329,3.024496568191535,1.2217548439740191,4.518774321058702,4.362257570570835,5.245362058704702,7.444082297595317,6.388359675947571,8.858559344701302,4.1769691477909285,13.196711619278595,2.012408966707016,0.5875101503972487,6.793058657213037,1.5768906728106205,2.8850279825142384,1.3844383502666797,0.8415840406046368,0.7584955814090999,2.2278484785280805,2.2170483842227138,1.3721469215045998,4.7771089068189765,0.3685146908072799,1.263668257248416,1.0090144351313062,1.036493917320244,3.4102536606762666,3.5761457767576905,0.6331726387407292,9.980727951534362,2.250372666186368,0.9057414209347118,4.599137729501149,0.7918219462232827,1.083234653960312,3.6646901021169276,7.164137678058115,2.152577688155769,1.956796020507946,7.73683877358507,3.7836401077212587,0.8272561835677322,4.019573663278145,0.5864477786506087,6.179252923383628,3.8074508823933617,4.584204207355023,5.93139412413065,9.847800127338619,4.544907497408561,0.5776217169627353,22500,9245,3555,13105,12685,14658,18212,16597,18160,10230,22500,5873,1705,15054,4174,6628,3726,2198,2011,5010,4673,3720,10905,933,3333,2598,2747,7662,9702,1580,20922,6237,2338,9648,2020,2872,9535,15388,5060,5472,17204,9207,2091,10366,1420,12252,10240,9627,11810,22305,14912,1371
42,706.06946,1.0,0.0,2.0,1.624,2.098,4.599,3.169,1.0,0.0,56.806,0.0,0.0,3.743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.096,1.0,0.0,3.0227633,6.805245,10.059758,5.270474,5.0362673,5.176215,4.6513205,4.769962,26.651773,21.510023,3.0521452,16.87252,24.83525,22.256865,19.438864,38.525856,21.760775,193.7676,25.453352,116.17846,39.557667,13.385119,262.89612,40.743095,26.95476,2349.9055,52.933304,28.39776,15.020744,36.73796,13.161648,11.812352,29.658127,1782.6228,265.17847,27.806414,11.809432,24.896446,531.8323,14.49111,6.24339,641.54034,29.9102,10.740803,63.566418,40.399673,26.962187,15.408583,16.148237,3.282506,4.414543,31.464777,14.012602079927909,4.449848300538842,1.9181600231582234,6.379777036784617,6.135726513739192,7.160758360344296,9.413320451572748,8.37822058623505,6.248790801585096,1.9374495589333847,12.848121633015259,1.8973010498939913,0.5981050780655385,8.978588152580263,0.9614066239978611,0.7253855189376838,0.851909210759985,1.3463144797558262,0.6956839816432075,3.9101328264053055,6.1181608098213465,2.005538487768778,2.479894358016379,1.1043288367753454,1.8049110724979167,1.4540683357410338,1.2784340048375857,0.6453778439418736,3.090137585541259,0.49838247299187316,12.736847809283049,1.7173268471816874,2.225263657711095,0.9849216889115422,1.4891432956940305,0.574465037829989,2.2403160563984743,2.7063757674535576,0.45936777519537797,1.6862184540563163,5.489348264230967,2.5853078182455405,0.7398390504692116,2.4507487980089384,0.2797465326624044,0.3642451253655838,2.543249327261898,5.366657104960772,6.500611165549605,9.583585492818738,4.622441072223092,0.5581937482463534,22500,12849,5916,16674,16459,17850,20212,19196,13577,5352,22500,5422,1712,19845,2726,1903,2340,3470,1877,9267,13151,5505,6359,2897,4766,3740,3382,1673,8771,1312,21878,4840,5605,2581,3665,1490,6347,7240,1087,4687,14193,6564,1900,6951,650,867,7097,10553,12886,22272,14694,1378
43,673.4225,1.0,0.0,2.0,2.0,2.554,5.23,3.819,2.836,0.0,53.535,0.0,0.0,2.022,0.0,0.0,0.0,0.0,0.0,2.195,2.964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.323999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.071,1.0,0.0,2.9865844,5.3625193,8.756446,4.4803157,4.3451014,4.20155,3.6571934,4.005689,7.3374486,12.143853,3.093347,15.4185095,16.831673,36.65631,19.470734,27.678665,13.079472,15409.139,17.39566,14.109664,29.618254,8.821743,29.028402,2142.8174,16.79611,989.7523,18.51692,27.844807,7.653436,24.12737,26.306318,9.817291,38.52462,2214.1765,197.32341,17.591194,8.781533,24.861933,564.65643,10.861619,5.794236,9875.558,947.1507,7.1152015,23.893085,14.669474,12.205249,8.494722,7.9379873,3.4161427,4.6131334,29.888763,13.998924988550566,4.594862086397376,1.923784238427492,6.592471727439826,6.364957485347941,7.444396313290813,9.87385469695416,8.742889042370555,8.190440020682676,2.1193521619762032,13.315624714087667,2.3085021519210587,0.7965257634944763,7.318784303425164,2.254836207814824,3.9583155741883482,1.4806668437208073,1.6145615535777587,0.9948358867880747,7.98591230227475,8.354249651729628,2.9639725889740585,5.777467168210786,0.709068158086811,1.5541916047136768,2.096550837428439,1.1838259503878803,0.7735894951914608,2.8799811906951223,0.6340943769106261,12.23386228543013,2.1270949369461127,0.5650365532728818,1.2795085772504666,0.6935102856077976,0.9686801648015425,2.798970365762652,5.533263347894377,1.1548783800622167,2.424839218509537,7.270232866469684,2.4965062869415613,0.9576702919814888,3.3820737425354874,2.5384079765176306,5.166272006364156,3.211094170079301,6.161733744017513,7.638393614811929,8.223145667803598,4.631428819126493,0.5458699541859896,22500,14033,6211,18128,17837,19391,21389,20655,17745,6269,22500,7140,2298,17148,6418,9254,4373,4452,2742,15064,16831,8767,14002,1876,4455,5165,3386,2047,8996,1655,21913,6347,1470,3404,1830,2669,8431,14405,2803,6935,18197,6696,2492,10064,5444,9003,9585,12651,14934,22267,14612,1339
